,GARCH,EGARCH,GJR-GARCH,HAR-RV,LightGBM,XGBoost,Ensemble,actual
2024-09-27,0.11688364547288939,0.11838063180981397,0.10982567241790037,0.09259041313714637,0.11152726231645273,0.116523325,0.10700044030882949,0.09740009968754566
2024-09-30,0.11403685703209765,0.11667823920646427,0.10669897355816302,0.08736126007773355,0.11665617509925,0.12204309,0.10601809740302708,0.11516134880228882
2024-10-01,0.12038302468143618,0.12560484630777496,0.12166101059761121,0.08521036937844066,0.12736173188598007,0.13445124,0.1109850419819523,0.11629912556877392
2024-10-02,0.11485643503875055,0.11620355588143068,0.11733550430152277,0.09595337629555634,0.1334828235359944,0.13975486,0.11476421162343375,0.12671530939005032
2024-10-03,0.1102739238706942,0.11017590305166002,0.11397186108856053,0.09304415492579546,0.1316747596846148,0.1298305,0.11166427949370149,0.12700580227548428
2024-10-04,0.11633428508507522,0.11870479356019709,0.11083001176081243,0.09228539230194496,0.13042191676107703,0.1289031,0.1130138647160324,0.11809269307416265
2024-10-07,0.12285406755084129,0.1275514361087894,0.12578523778354214,0.10422643067195145,0.13990070820901335,0.15665598,0.12232706881060203,0.1106390535903456
2024-10-08,0.12820120404411003,0.135986490921659,0.12161212601576839,0.1148209623639694,0.14159496725632345,0.14728968,0.12820571122146762,0.10244726139536545
2024-10-09,0.1277955217298607,0.13830910246103598,0.11757918484440864,0.11667027785178388,0.12985585120900292,0.12355628,0.1247738835968825,0.09519206919146515
2024-10-10,0.12204142136911834,0.13068867912693696,0.11448636333871631,0.12299989352985569,0.14291913698187073,0.14597066,0.12932015062694824,0.09405622917598465
2024-10-11,0.12084890827228718,0.13099539145860392,0.1110321513215955,0.12577041319518484,0.13667287431695946,0.1404311,0.12776406526147716,0.08833807676331208
2024-10-14,0.12254804243120587,0.13494573729320294,0.10804694171000677,0.12288739304859787,0.13678168423544454,0.14279462,0.12740570657174943,0.07071153671028871
2024-10-15,0.12391402577366256,0.13801024395994782,0.11706113377863528,0.11917148003884144,0.133086816002379,0.1289622,0.12539077393829434,0.04550568861247331
2024-10-16,0.1207076387026779,0.13508115429590284,0.11327941585526696,0.11487110679465141,0.12403683879528467,0.12742607,0.11987186143087132,0.07259278067425622
2024-10-17,0.11514934614114054,0.12489468198695204,0.10972193185906845,0.11013491979588087,0.13112723022868478,0.13121314,0.11880383205523538,0.07416061409747653
2024-10-18,0.11223221410168956,0.12185093894002312,0.1065914966101751,0.10786730506948924,0.11818822155229106,0.11743912,0.11276258024115661,0.0686475950060248
2024-10-21,0.1080008192863398,0.1168616624760292,0.10439692736920657,0.10403403869731825,0.13106007666871583,0.12930043,0.11436497821745796,0.0699865390379531
2024-10-22,0.10370667146976995,0.1081241371060134,0.10166204465137377,0.09429049876033704,0.1335154171817848,0.1304576,0.11050419580396394,0.07083676024401699
2024-10-23,0.11170729831044598,0.11803316687659256,0.11725032366557127,0.08039156408243553,0.13501298370188572,0.1275354,0.10903728203158908,0.035655526611700385
2024-10-24,0.10770746144451987,0.11248104728461829,0.11335485990708913,0.0900400172945996,0.12889702610239095,0.13022326,0.1088815016138368,0.1372386284336197
2024-10-25,0.1035233413329148,0.10483645574339992,0.1098094268877225,0.08931607598604017,0.13668106137497538,0.13566442,0.10984015956464345,0.14025195168622598
2024-10-28,0.1008044562353222,0.10157763102055356,0.10661977243426357,0.08565725133909724,0.1284854259322725,0.122653425,0.10498237783556398,0.14041689678296795
2024-10-29,0.09775770816877115,0.09756163050530021,0.10370851085014915,0.08632951572114012,0.14266234168978154,0.12835355,0.1089165218598976,0.16454882076737573
2024-10-30,0.09633824600984632,0.09654745066150429,0.10350958613975254,0.0882071493886451,0.141321333283121,0.13295262,0.1086222428938708,0.24078706189843804
2024-10-31,0.1379603288204197,0.12994121428093952,0.16229462584796614,0.0716561370489717,0.170880623786061,0.16269107,0.12683236321848412,0.20723519971568233
2024-11-01,0.13256064698462056,0.12652170873609972,0.1546933094271153,0.11724736090241328,0.15413500419526857,0.1532301,0.1346476706941008,0.20691643404983412
2024-11-04,0.12674671644854876,0.1218555968719432,0.14884264155835816,0.12268960608746766,0.15073081752016426,0.15373793,0.13338904668539356,0.20606313892171274
2024-11-05,0.13740310499649214,0.13556211995443576,0.14290685268765077,0.12692250416710324,0.1555672496296408,0.14867361,0.13996428626441204,0.18813413026991754
2024-11-06,0.1875425453855599,0.1765179444112562,0.13969301715541024,0.1422872054866239,0.12638097548236304,0.1188199,0.1520702421181823,0.06280384324736846
2024-11-07,0.18033368813044132,0.17474108428087956,0.1340948479595794,0.18544253843963554,0.11811609894009699,0.118510514,0.16129744183672462,0.05511300724734647
2024-11-08,0.1704617136969096,0.1657240107876231,0.1287709991078259,0.1759049051988962,0.1049263995253553,0.10440073,0.15043100614038704,0.10598369213392796
2024-11-11,0.16032950256850265,0.15335663524484816,0.12383564141405057,0.17982284148052396,0.1056273766465855,0.11113451,0.1485932402318707,0.1093427738575247
2024-11-12,0.15182252939577037,0.14551754903987063,0.1209241514171912,0.1834590872595293,0.10735375741949146,0.10439502,0.14754512469159706,0.11100250161787799
2024-11-13,0.1432842677580061,0.13465152035159858,0.11667209948608973,0.1777524186332395,0.10591792621242394,0.10664633,0.14231820420122318,0.11099036995625547
2024-11-14,0.13944118600945196,0.13459216723477618,0.1200419132989108,0.11628248389203927,0.10731038874165448,0.10759117,0.12101135288104858,0.10905426115905682
2024-11-15,0.15031573683850324,0.14899977720631596,0.14667040537328824,0.1046892920348631,0.13168284866315014,0.1354399,0.1288959591788388,0.05994257731506127
2024-11-18,0.14347438036492555,0.14416447761507561,0.14030757977661026,0.12032331633353291,0.13773631500640385,0.12776229,0.13384467056828744,0.057279653739260646
2024-11-19,0.1373770092857572,0.1389344500681458,0.1344696841545817,0.11662577096734712,0.12872368706765144,0.12647739,0.1275754891069186,0.06428897597525948
2024-11-20,0.1301833801726168,0.12792295372327178,0.12904373993770374,0.11332012479643083,0.13442840077817086,0.13812825,0.1259773019157395,0.0697429305893492
2024-11-21,0.12698810758256712,0.1270766782750186,0.12422743494104306,0.11615810390035557,0.12957018359523864,0.12999871,0.12423879835938711,0.07078403844862981
2024-11-22,0.12224274651740635,0.12401161781431552,0.11974719068509165,0.118620433108,0.12118974391356603,0.113693714,0.12068430784632413,0.06861293332701977
2024-11-25,0.11766531906358929,0.1198235239266808,0.11565090905733559,0.09586531503917807,0.10356585067552924,0.09595079,0.1056988282594322,0.06526540019841084
2024-11-26,0.11657022851886255,0.12057081534352847,0.11206278912728854,0.0918931054135939,0.09419985097786804,0.08495745,0.1008877283034415,0.06673323916756609
2024-11-27,0.11332161292263779,0.11863866005021839,0.11163337058322995,0.09226544893490106,0.10094066962198486,0.09784698,0.10217591049317458,0.062440599631107825
2024-11-29,0.11265472432836755,0.12017126226245196,0.10841590527388592,0.09231339590190116,0.08862976491278865,0.08390982,0.09786596171435245,0.05134007418372178
