,GARCH,EGARCH,GJR-GARCH,HAR-RV,LightGBM,XGBoost,Ensemble,actual
2020-08-24,0.11489413508435366,0.12481029486197782,0.09475986971828515,0.08383364457250905,0.1381470214201911,0.14229262,0.11229160035901793,0.0921364805450671
2020-08-25,0.11145435047943783,0.12133243014713017,0.09270155812903905,0.09261477043059409,0.1384925644087465,0.12366547,0.1141872284395928,0.10330639934714234
2020-08-26,0.12030062320984074,0.13148328558664993,0.09086132245968233,0.09208727393664567,0.1289085846278594,0.113520585,0.11376549392478193,0.1311705134669338
2020-08-27,0.11489925830910658,0.12337312938480784,0.08921911874022853,0.10272619120086418,0.13785511879571172,0.13171545,0.11849352276856083,0.2854935813247134
2020-08-28,0.11572387723184158,0.12641971447873035,0.08775621379104115,0.10558097303807658,0.13251075505893958,0.10169413,0.11793853510961926,0.2873994619596173
2020-08-31,0.11109558419436073,0.12017508170747501,0.08781246527429719,0.11132029413990047,0.15878649184628135,0.15061289,0.12706745672684752,0.3496996826521969
2020-09-01,0.11400084487526346,0.12544273887950552,0.0865051715249014,0.1039070783587718,0.17316816888306052,0.1490504,0.13035869737236525,0.3735050926984991
2020-09-02,0.13736883788812693,0.14657596429029232,0.08534425310883828,0.10813363944689207,0.1625547224158627,0.16251425,0.13601906658362722,0.3790116824283231
2020-09-03,0.23540954920093987,0.21447560384219763,0.26409031822059126,0.11842922935919353,0.2893136560801794,0.28020978,0.21438414488010427,0.2814648301178004
2020-09-04,0.22368736214504978,0.2089657005807042,0.25506267437779884,0.18029783701143598,0.27515164350851834,0.24342962,0.22637894755500135,0.28972566724654725
2020-09-08,0.25947494333603405,0.24419000472169144,0.3106478106666018,0.1930473611263122,0.2542837111852331,0.25096333,0.23560200521585975,0.21300713866792476
2020-09-09,0.2649008910396082,0.25812933926278525,0.29191772240754443,0.23083518794834873,0.23226225800602227,0.1977151,0.24266611233132637,0.16249155303646992
2020-09-10,0.2647535108494287,0.26424853040267676,0.3012542278041277,0.2573871203216995,0.2322682114338251,0.23222816,0.2514696142016511,0.11889892109890973
2020-09-11,0.24606199475708201,0.2391392809483629,0.28316755851944164,0.2769496482840399,0.298300540067919,0.2577612,0.27377072770301364,0.14316554875327328
2020-09-14,0.23923071494784875,0.2396511306449931,0.2663269849280857,0.24738404382917273,0.18617097444054703,0.2031026,0.22426191107252283,0.1387219213286359
2020-09-15,0.22447423132432207,0.2248776806232572,0.25065663296559215,0.2519697456773194,0.19217963430611673,0.20082483,0.22287453710258606,0.1529557011328203
2020-09-16,0.2106755006439658,0.21182551490665522,0.2382988685414439,0.22032025653148762,0.18964921238412913,0.19175866,0.20688165651986087,0.2266348352653993
2020-09-17,0.20191730229091218,0.20645436438745318,0.23225546512677053,0.19222628403079023,0.21700137518307386,0.213589,0.20371498716825875,0.21957887942430698
2020-09-18,0.19837090813643438,0.20886672841101978,0.23270571431388082,0.1630246492985747,0.2134206154430599,0.19237545,0.19160539095935633,0.2334597712536926
2020-09-21,0.19598957063762396,0.21066909183617732,0.23404224256363318,0.16320147353776854,0.18142247335456424,0.18608588,0.1802045058433189,0.2460694387752285
2020-09-22,0.19190604139775558,0.2090971214149194,0.22064982521047,0.153990370096315,0.21053141680067344,0.17788911,0.18547594276491466,0.23707728248131507
2020-09-23,0.2226075342672815,0.2365455994705382,0.2675610733871419,0.15622447568390102,0.2318385585768338,0.20143864,0.20355685617600547,0.17482218900852128
2020-09-24,0.20807382385179765,0.21975297406137365,0.2518045994463123,0.1855887890882944,0.21501631730150103,0.20926775,0.20289297674719767,0.17753544627044954
2020-09-25,0.21275554717889833,0.22755449114734025,0.23715260669828864,0.19063950428648202,0.18216914030667458,0.18373275,0.1951880639240183,0.15337683901751326
2020-09-28,0.21695866639615896,0.2352857072764927,0.22353837607999524,0.20195396631125062,0.16647880476086693,0.18828519,0.19513047915609216,0.1632269129162024
2020-09-29,0.2039883106156015,0.22140130188537913,0.21358529270033214,0.21376084420874836,0.19259843576671426,0.18669035,0.20344919686368804,0.1882827380374241
2020-09-30,0.19568319784704713,0.21471156352364695,0.20166728785843818,0.217174289069272,0.20221225299115983,0.19260082,0.2050232466358263,0.21688082279170304
2020-10-01,0.18510840049947597,0.20356392948644364,0.19062284580826672,0.19474044411021568,0.20729614108800584,0.17973173,0.19571499523256583,0.22099962386501443
2020-10-02,0.18106452157799857,0.20176247763504698,0.19256448365485343,0.194082697925969,0.18966509170027313,0.19114222,0.18827077040141357,0.2191714926543791
2020-10-05,0.19569476357073406,0.21725931113170308,0.18219601614612352,0.18216645515437296,0.169764294323504,0.17146763,0.18254183768287033,0.2130867559636847
2020-10-06,0.19849247039003579,0.2230258528494019,0.19873129744548315,0.18084875529288308,0.18158395414045994,0.18604538,0.1869750599411263,0.19350218673126157
2020-10-07,0.20817704247536525,0.23339631537563182,0.18790399261062693,0.18501959073045476,0.17894609750846102,0.1889593,0.190714243571427,0.1570874165132433
2020-10-08,0.19911248463024195,0.2246357362475761,0.1778849422238758,0.19592463403367327,0.20605195373928625,0.20159891,0.20036302413440046,0.1469224864446369
2020-10-09,0.1920682845199018,0.21930013718818736,0.1686256918858465,0.19839791941377427,0.19603692398252093,0.1846609,0.19550104263873233,0.13313109737067713
